step,time,pf_lat,pf_lon,pf_alt,t1_lat,t1_lon,t1_alt,t1_yaw,t1_vx,t1_vy,t1_vz,t1_spd,t2_lat,t2_lon,t2_alt,t2_yaw,t2_vx,t2_vy,t2_vz,t2_spd,t3_lat,t3_lon,t3_alt,t3_yaw,t3_vx,t3_vy,t3_vz,t3_spd
122,12.2000,31.999999999999,126.000000000000,0.000030221,32.098027690700,125.999499123142,300.000030698,-167.638648,-26.378803649,109.150586809,-165.500175581,200.000000000000,32.098027700431,126.000000000000,347.280583701,-180.000000,-82.337361248,113.327655401,-142.749435950,200.000000000000,32.097996997156,126.000000000000,300.000030692,-180.000000,-62.466168191,85.977304539,-169.428099605,200.000000000000
123,12.3000,31.999999999999,126.000000000000,0.000030221,32.097851710470,125.999452752272,300.000030696,-167.076768,-24.696063239,110.090533941,-165.136848695,200.000000000000,32.097851721572,126.000000000000,351.657854556,-180.000000,-83.155970570,114.454374472,-141.369306156,200.000000000000,32.097816644358,126.000000000000,300.000030691,-180.000000,-62.465854715,85.976873076,-169.428434127,200.000000000000
124,12.4000,31.999999999999,126.000000000000,0.000030221,32.097676125785,125.999404356384,300.000030695,-166.514888,-23.010944391,111.019894564,-164.757638516,200.000000000000,32.097676138378,126.000000000000,356.226289709,-180.000000,-83.966588391,115.570094185,-139.975588458,200.000000000000,32.097636291554,126.000000000000,300.000030692,-180.000000,-62.465541238,85.976441612,-169.428768648,200.000000000000
125,12.5000,31.999999999999,126.000000000000,0.000030221,32.097500953531,125.999353940141,300.000030695,-165.953009,-21.323609173,111.938579227,-164.362581424,200.000000000000,32.097500967740,126.000000000000,360.985449818,-180.000000,-84.769136810,116.674707319,-138.568416735,200.000000000000,32.097455938745,126.000000000000,300.000030691,-180.000000,-62.465227760,85.976010147,-169.429103167,200.000000000000
126,12.6000,31.999999999999,126.000000000000,0.000030221,32.097326210556,125.999301508399,300.000030695,-165.391129,-19.634219865,112.846499508,-163.951715329,200.000000000000,32.097326226510,126.000000000000,365.934877195,-180.000000,-85.563538700,117.768107719,-137.147926158,200.000000000000,32.097275585931,126.000000000000,300.000030689,-180.000000,-62.464914282,85.975578681,-169.429437685,200.000000000000
127,12.7000,31.999999999999,126.000000000000,0.000030221,32.097151913662,125.999247066206,300.000030695,-164.829249,-17.942938949,113.743568017,-163.525079656,200.000000000000,32.097151931496,126.000000000000,371.074095856,-180.000000,-86.349717717,118.850190303,-135.714253176,200.000000000000,32.097095233112,126.000000000000,300.000030688,-180.000000,-62.464600803,85.975147214,-169.429772201,200.000000000000
128,12.8000,31.999999999999,126.000000000000,0.000030221,32.096978079614,125.999190618807,300.000030694,-164.267370,-16.249929090,114.629698410,-163.082715353,200.000000000000,32.096978099465,126.000000000000,376.402611565,-180.000000,-87.127598303,119.920851079,-134.267535505,200.000000000000,32.096914880288,126.000000000000,300.000030688,-180.000000,-62.464287323,85.974715747,-169.430106715,200.000000000000
129,12.9000,31.999999999999,126.000000000000,0.000030221,32.096804725128,125.999132171636,300.000030695,-163.705490,-14.555353121,115.504805392,-162.624664878,200.000000000000,32.096804747139,126.000000000000,381.919911880,-180.000000,-87.897105699,120.979987146,-132.807912113,200.000000000000,32.096734527458,126.000000000000,300.000030687,-180.000000,-62.463973843,85.974284279,-169.430441227,200.000000000000
130,13.0000,31.999999999999,126.000000000000,0.000030221,32.096631866875,125.999071730323,300.000030694,-163.143610,-12.859374028,116.368804729,-162.150972201,200.000000000000,32.096631891193,126.000000000000,387.625466204,-180.000000,-88.658165949,122.027496714,-131.335523208,200.000000000000,32.096554174624,126.000000000000,300.000030685,-180.000000,-62.463660362,85.973852809,-169.430775738,200.000000000000
131,13.1000,31.999999999999,126.000000000000,0.000030221,32.096459521480,125.999009300686,300.000030691,-162.581731,-11.162154935,117.221613252,-161.661682794,200.000000000000,32.096459548254,126.000000000000,393.518725838,-180.000000,-89.410705905,123.063279104,-129.850510225,200.000000000000,32.096373821784,126.000000000000,300.000030684,-180.000000,-62.463346881,85.973421339,-169.431110247,200.000000000000
132,13.2000,31.999999999999,126.000000000000,0.000030221,32.096287705517,125.998944888737,300.000030692,-162.019851,-9.463859083,118.063148870,-161.156843634,200.000000000000,32.096287734903,126.000000000000,399.599124024,-180.000000,-90.154653239,124.087234765,-128.353015811,200.000000000000,32.096193468939,126.000000000000,300.000030685,-180.000000,-62.463033399,85.972989868,-169.431444755,200.000000000000
133,13.3000,31.999999999999,126.000000000000,0.000030221,32.096116435510,125.998878500678,300.000030691,-161.457971,-7.764649823,118.893330576,-160.636503192,200.000000000000,32.096116467665,126.000000000000,405.866076019,-180.000000,-90.889936448,125.099265280,-126.843183810,200.000000000000,32.096013116089,126.000000000000,300.000030683,-180.000000,-62.462719916,85.972558396,-169.431779261,200.000000000000
134,13.4000,31.999999999999,126.000000000000,0.000030221,32.095945727929,125.998810142899,300.000030691,-160.896092,-6.064690594,119.712078453,-160.100711431,200.000000000000,32.095945763015,126.000000000000,412.318979131,-180.000000,-91.616484857,126.099273375,-125.321159254,200.000000000000,32.095832763234,126.000000000000,300.000030683,-180.000000,-62.462406433,85.972126924,-169.432113765,200.000000000000
135,13.5000,31.999999999999,126.000000000000,0.000030221,32.095775599191,125.998739821982,300.000030690,-160.334212,-4.364144908,120.519313682,-159.549519801,200.000000000000,32.095775637373,126.000000000000,418.957212784,-180.000000,-92.334228633,127.087162931,-123.787088345,200.000000000000,32.095652410374,126.000000000000,300.000030682,-180.000000,-62.462092949,85.971695450,-169.432448267,200.000000000000
136,13.6000,31.999999999999,126.000000000000,0.000030221,32.095606065658,125.998667544696,300.000030690,-159.772332,-2.663176336,121.314958554,-158.982981236,200.000000000000,32.095606107106,126.000000000000,425.780138585,-180.000000,-93.043098784,128.062838991,-122.241118443,200.000000000000,32.095472057508,126.000000000000,300.000030681,-180.000000,-62.461779465,85.971263976,-169.432782768,200.000000000000
137,13.7000,31.999999999999,126.000000000000,0.000030221,32.095437143634,125.998593317998,300.000030689,-159.210453,-0.961948492,122.098936473,-158.401150145,200.000000000000,32.095437188519,126.000000000000,432.787100374,-180.000000,-93.743027173,129.026207771,-120.683398049,200.000000000000,32.095291704638,126.000000000000,300.000030680,-180.000000,-62.461465979,85.970832500,-169.433117267,200.000000000000
138,13.8000,31.999999999999,126.000000000000,0.000030221,32.095268849364,125.998517149035,300.000030687,-158.648573,0.739374984,122.871171962,-157.804082410,200.000000000000,32.095268897861,126.000000000000,439.977424295,-180.000000,-94.433946518,129.977176666,-119.114076797,200.000000000000,32.095111351762,126.000000000000,300.000030679,-180.000000,-62.461152494,85.970401024,-169.433451765,200.000000000000
139,13.9000,31.999999999999,126.000000000000,0.000030221,32.095101199033,125.998439045137,300.000030686,-158.086693,2.440630441,123.631590676,-157.191835380,200.000000000000,32.095101251320,126.000000000000,447.350418857,-180.000000,-95.115790402,130.915654261,-117.533305431,200.000000000000,32.094930998881,126.000000000000,300.000030679,-180.000000,-62.460839007,85.969969547,-169.433786261,200.000000000000
140,14.0000,31.999999999999,126.000000000000,0.000030221,32.094934208763,125.998359013822,300.000030687,-157.524814,4.141654231,124.380119405,-156.564467862,200.000000000000,32.094934265022,126.000000000000,454.905375002,-180.000000,-95.788493281,131.841550341,-115.941235799,200.000000000000,32.094750645995,126.000000000000,300.000030677,-180.000000,-62.460525520,85.969538069,-169.434120755,200.000000000000
141,14.1000,31.999999999999,126.000000000000,0.000030221,32.094767894614,125.998277062793,300.000030685,-156.962934,5.842282730,125.116686083,-155.922040123,200.000000000000,32.094767955030,126.000000000000,462.641566171,-180.000000,-96.451990485,132.754775898,-114.338020832,200.000000000000,32.094570293104,126.000000000000,300.000030676,-180.000000,-62.460212033,85.969106590,-169.434455247,200.000000000000
142,14.2000,31.999999999999,126.000000000000,0.000030221,32.094602272581,125.998193199938,300.000030685,-156.401054,7.542352347,125.841219793,-155.264613876,200.000000000000,32.094602337339,126.000000000000,470.558248383,-180.000000,-97.106218230,133.655243137,-112.723814534,200.000000000000,32.094389940208,126.000000000000,300.000030676,-180.000000,-62.459898544,85.968675111,-169.434789738,200.000000000000
143,14.3000,31.999999999999,126.000000000000,0.000030221,32.094437358591,125.998107433328,300.000030684,-155.839175,9.241699544,126.553650774,-154.592252281,200.000000000000,32.094437427881,126.000000000000,478.654660286,-180.000000,-97.751113618,134.542865490,-111.098771964,200.000000000000,32.094209587307,126.000000000000,300.000030676,-180.000000,-62.459585055,85.968243630,-169.435124227,200.000000000000
144,14.4000,31.999999999999,126.000000000000,0.000030221,32.094273168505,125.998019771218,300.000030684,-155.277295,10.940160852,127.253910432,-153.905019932,200.000000000000,32.094273242518,126.000000000000,486.930023259,-180.000000,-98.386614651,135.417557621,-109.463049224,200.000000000000,32.094029234400,126.000000000000,300.000030674,-180.000000,-62.459271566,85.967812149,-169.435458714,200.000000000000
145,14.5000,31.999999999999,126.000000000000,0.000030221,32.094109718111,125.997930222043,300.000030683,-154.715415,12.637572883,127.941931341,-153.202982857,200.000000000000,32.094109797043,126.000000000000,495.383541457,-180.000000,-99.012660227,136.279235434,-107.816803441,200.000000000000,32.093848881488,126.000000000000,300.000030673,-180.000000,-62.458958076,85.967380667,-169.435793200,200.000000000000
146,14.6000,31.999999999999,126.000000000000,0.000030221,32.093947023130,125.997838794422,300.000030683,-154.153536,14.333772352,128.617647252,-152.486208509,200.000000000000,32.093947107175,126.000000000000,504.014401913,-180.000000,-99.629190156,137.127816082,-106.160192753,200.000000000000,32.093668528571,126.000000000000,300.000030671,-180.000000,-62.458644585,85.966949184,-169.436127684,200.000000000000
147,14.7000,31.999999999999,126.000000000000,0.000030221,32.093785099208,125.997745497153,300.000030681,-153.591656,16.028596084,129.280993100,-151.754765759,200.000000000000,32.093785188565,126.000000000000,512.821774598,-180.000000,-100.236145159,137.963217974,-104.493376296,200.000000000000,32.093488175649,126.000000000000,300.000030671,-180.000000,-62.458331093,85.966517700,-169.436462167,200.000000000000
148,14.8000,31.999999999999,126.000000000000,0.000030221,32.093623961917,125.997650339214,300.000030681,-153.029777,17.721881039,129.931905008,-151.008724892,200.000000000000,32.093624056785,126.000000000000,521.804812511,-180.000000,-100.833466875,138.785360785,-102.816514187,200.000000000000,32.093307822722,126.000000000000,300.000030670,-180.000000,-62.458017601,85.966086215,-169.436796648,200.000000000000
149,14.9000,31.999999999999,126.000000000000,0.000030221,32.093463626753,125.997553329763,300.000030681,-152.467897,19.413464322,130.570320297,-150.248157594,200.000000000000,32.093463727333,126.000000000000,530.962651758,-180.000000,-101.421097869,139.594165462,-101.129767507,200.000000000000,32.093127469790,126.000000000000,300.000030670,-180.000000,-62.457704109,85.965654729,-169.437131127,200.000000000000
150,15.0000,31.999999999999,126.000000000000,0.000030221,32.093304109137,125.997454478134,300.000030681,-151.906017,21.103183198,131.196177489,-149.473136955,200.000000000000,32.093304215632,126.000000000000,540.294411630,-180.000000,-101.998981635,140.389554229,-99.433298290,200.000000000000,32.092947116853,126.000000000000,300.000030668,-180.000000,-62.457390615,85.965223243,-169.437465604,200.000000000000
151,15.1000,31.999999999999,126.000000000000,0.000030221,32.093145424408,125.997353793839,300.000030679,-151.344138,22.790875113,131.809416312,-148.683737454,200.000000000000,32.093145537023,126.000000000000,549.799194699,-180.000000,-102.567062602,141.171450601,-97.727269502,200.000000000000,32.092766763910,126.000000000000,300.000030668,-180.000000,-62.457077121,85.964791755,-169.437800080,200.000000000000
152,15.2000,31.999999999999,126.000000000000,0.000030221,32.092987587827,125.997251286567,300.000030681,-150.782258,24.476377703,132.409977710,-147.880034952,200.000000000000,32.092987706768,126.000000000000,559.476086891,-180.000000,-103.125286140,141.939779387,-96.011845030,200.000000000000,32.092586410963,126.000000000000,300.000030668,-180.000000,-62.456763627,85.964360267,-169.438134554,200.000000000000
153,15.3000,31.999999999999,126.000000000000,0.000030221,32.092830614574,125.997146966180,300.000030679,-150.220378,26.159528816,132.997803844,-147.062106692,200.000000000000,32.092830740047,126.000000000000,569.324157584,-180.000000,-103.673598566,142.694466696,-94.287189664,200.000000000000,32.092406058010,126.000000000000,300.000030668,-180.000000,-62.456450132,85.963928778,-169.438469026,200.000000000000
154,15.4000,31.999999999999,126.000000000000,0.000030221,32.092674519745,125.997040842717,300.000030678,-149.658499,27.840166523,133.572838103,-146.230031283,200.000000000000,32.092674651957,126.000000000000,579.342459694,-180.000000,-104.211947145,143.435439948,-92.553469082,200.000000000000,32.092225705052,126.000000000000,300.000030667,-180.000000,-62.456136636,85.963497288,-169.438803497,200.000000000000
155,15.5000,31.999999999999,126.000000000000,0.000030221,32.092519318352,125.996932926388,300.000030677,-149.096619,29.518129136,134.135025103,-145.383888697,200.000000000000,32.092519457511,126.000000000000,589.530029763,-180.000000,-104.740280102,144.162627878,-90.810849834,200.000000000000,32.092045352089,126.000000000000,300.000030666,-180.000000,-62.455823139,85.963065797,-169.439137966,200.000000000000
156,15.6000,31.999999999999,126.000000000000,0.000030221,32.092365025319,125.996823227577,300.000030676,-148.534739,31.193255222,134.684310698,-144.523760262,200.000000000000,32.092365171635,126.000000000000,599.885888059,-180.000000,-105.258546620,144.875960543,-89.059499326,200.000000000000,32.091864999120,126.000000000000,300.000030665,-180.000000,-62.455509642,85.962634305,-169.439472434,200.000000000000
157,15.7000,31.999999999999,126.000000000000,0.000030221,32.092211655486,125.996711756838,300.000030677,-147.972860,32.865383620,135.220641982,-143.649728651,200.000000000000,32.092211809167,126.000000000000,610.409038658,-180.000000,-105.766696850,145.575369332,-87.299585802,200.000000000000,32.091684646147,126.000000000000,300.000030664,-180.000000,-62.455196144,85.962202813,-169.439806899,200.000000000000
158,15.8000,31.999999999999,126.000000000000,0.000030221,32.092059223602,125.996598524896,300.000030675,-147.410980,34.534353454,135.743967295,-142.761877876,200.000000000000,32.092059384858,126.000000000000,621.098469558,-180.000000,-106.264681912,146.260786968,-85.531278334,200.000000000000,32.091504293169,126.000000000000,300.000030662,-180.000000,-62.454882646,85.961771319,-169.440141364,200.000000000000
159,15.9000,31.999999999999,126.000000000000,0.000030221,32.091907744326,125.996483542646,300.000030675,-146.849100,36.200004154,136.254236227,-141.860293280,200.000000000000,32.091907913367,126.000000000000,631.953152758,-180.000000,-106.752453903,146.932147519,-83.754746798,200.000000000000,32.091323940185,126.000000000000,300.000030662,-180.000000,-62.454569147,85.961339825,-169.440475826,200.000000000000
160,16.0000,31.999999999999,126.000000000000,0.000030221,32.091757232227,125.996366821149,300.000030672,-146.287221,37.862175465,136.751399627,-140.945061528,200.000000000000,32.091757409261,126.000000000000,642.972044367,-180.000000,-107.229965900,147.589386398,-81.970161861,200.000000000000,32.091143587196,126.000000000000,300.000030660,-180.000000,-62.454255648,85.960908330,-169.440810287,200.000000000000
161,16.1000,31.999999999999,126.000000000000,0.000030221,32.091607701778,125.996248371635,300.000030673,-145.725341,39.520707466,137.235409602,-140.016270600,200.000000000000,32.091607887015,126.000000000000,654.154084703,-180.000000,-107.697171964,148.232440378,-80.177694969,200.000000000000,32.090963234202,126.000000000000,300.000030660,-180.000000,-62.453942147,85.960476834,-169.441144746,200.000000000000
162,16.2000,31.999999999999,126.000000000000,0.000030221,32.091459167361,125.996128205500,300.000030671,-145.163461,41.175440584,137.706219525,-139.074009782,200.000000000000,32.091459361009,126.000000000000,665.498198396,-180.000000,-108.154027145,148.861247589,-78.377518323,200.000000000000,32.090782881203,126.000000000000,300.000030660,-180.000000,-62.453628646,85.960045337,-169.441479203,200.000000000000
163,16.3000,31.999999999999,126.000000000000,0.000030221,32.091311643260,125.996006334304,300.000030673,-144.601582,42.826215611,138.163784039,-138.118369656,200.000000000000,32.091311845528,126.000000000000,677.003294483,-180.000000,-108.600487487,149.475747532,-76.569804866,200.000000000000,32.090602528199,126.000000000000,300.000030658,-180.000000,-62.453315145,85.959613839,-169.441813659,200.000000000000
164,16.4000,31.999999999999,126.000000000000,0.000030221,32.091165143662,125.995882769771,300.000030670,-144.039702,44.472873718,138.608059062,-137.149442093,200.000000000000,32.091165354756,126.000000000000,688.668266525,-180.000000,-109.036510031,150.075881079,-74.754728270,200.000000000000,32.090422175189,126.000000000000,300.000030657,-180.000000,-62.453001643,85.959182340,-169.442148113,200.000000000000
165,16.5000,31.999999999999,126.000000000000,0.000030221,32.091019682656,125.995757523790,300.000030671,-143.477822,46.115256472,139.039001789,-136.167320243,200.000000000000,32.091019902783,126.000000000000,700.491992708,-180.000000,-109.462052821,150.661590480,-72.932462911,200.000000000000,32.090241822175,126.000000000000,300.000030656,-180.000000,-62.452688140,85.958750841,-169.442482565,200.000000000000
166,16.6000,31.999999999999,126.000000000000,0.000030221,32.090875274232,125.995630608407,300.000030669,-142.915943,47.753205847,139.456570698,-135.172098528,200.000000000000,32.090875503597,126.000000000000,712.473335946,-180.000000,-109.877074904,151.232819372,-71.103183862,200.000000000000,32.090061469155,126.000000000000,300.000030655,-180.000000,-62.452374637,85.958319341,-169.442817016,200.000000000000
167,16.7000,31.999999999999,126.000000000000,0.000030221,32.090731932277,125.995502035834,300.000030669,-142.354063,49.386564245,139.860725556,-134.163872630,200.000000000000,32.090732171083,126.000000000000,724.611143999,-180.000000,-110.281536340,151.789512780,-69.267066869,200.000000000000,32.089881116130,126.000000000000,300.000030655,-180.000000,-62.452061133,85.957887839,-169.443151465,200.000000000000
168,16.8000,31.999999999999,126.000000000000,0.000030221,32.090589670575,125.995371818438,300.000030669,-141.792183,51.015174507,140.251427416,-133.142739485,200.000000000000,32.090589919026,126.000000000000,736.904249581,-180.000000,-110.675398200,152.331617124,-67.424288336,200.000000000000,32.089700763101,126.000000000000,300.000030655,-180.000000,-62.451747628,85.957456337,-169.443485913,200.000000000000
169,16.9000,31.999999999999,126.000000000000,0.000030221,32.090448502809,125.995239968745,300.000030668,-141.230304,52.638879929,140.628638631,-132.108797272,200.000000000000,32.090448761105,126.000000000000,749.351470464,-180.000000,-111.058622575,152.859080225,-65.575025309,200.000000000000,32.089520410065,126.000000000000,300.000030654,-180.000000,-62.451434123,85.957024834,-169.443820358,200.000000000000
170,17.0000,31.999999999999,126.000000000000,0.000030221,32.090308442555,125.995106499439,300.000030667,-140.668424,54.257524280,140.992322846,-131.062145402,200.000000000000,32.090308710894,126.000000000000,761.951609607,-180.000000,-111.431172575,153.371851310,-63.719455461,200.000000000000,32.089340057025,126.000000000000,300.000030652,-180.000000,-62.451120617,85.956593330,-169.444154802,200.000000000000
171,17.1000,31.999999999999,126.000000000000,0.000030221,32.090169503282,125.994971423360,300.000030666,-140.106544,55.870951811,141.342445013,-130.002884512,200.000000000000,32.090169781861,126.000000000000,774.703455257,-180.000000,-111.793012336,153.869881014,-61.857757070,200.000000000000,32.089159703980,126.000000000000,300.000030652,-180.000000,-62.450807111,85.956161826,-169.444489245,200.000000000000
172,17.2000,31.999999999999,126.000000000000,0.000030221,32.090031698352,125.994834753499,300.000030665,-139.544665,57.479007277,141.678971385,-128.931116453,200.000000000000,32.090031987366,126.000000000000,787.605781076,-180.000000,-112.144107019,154.353121388,-59.990109006,200.000000000000,32.088979350929,126.000000000000,300.000030650,-180.000000,-62.450493603,85.955730320,-169.444823685,200.000000000000
173,17.3000,31.999999999999,126.000000000000,0.000030221,32.089895041018,125.994696503005,300.000030664,-138.982785,59.081535948,142.001869525,-127.846944279,200.000000000000,32.089895340659,126.000000000000,800.657346255,-180.000000,-112.484422820,154.821525905,-58.116690712,200.000000000000,32.088798997874,126.000000000000,300.000030650,-180.000000,-62.450180096,85.955298814,-169.445158125,200.000000000000
174,17.4000,31.999999999999,126.000000000000,0.000030221,32.089759544422,125.994556685175,300.000030663,-138.420905,60.678383622,142.311108307,-126.750472241,200.000000000000,32.089759854879,126.000000000000,813.856895624,-180.000000,-112.813926969,155.275049457,-56.237682188,200.000000000000,32.088618644813,126.000000000000,300.000030649,-180.000000,-62.449866587,85.954867307,-169.445492562,200.000000000000
175,17.5000,31.999999999999,126.000000000000,0.000030221,32.089625221595,125.994415313458,300.000030662,-137.859026,62.269396646,142.606657920,-125.641805775,200.000000000000,32.089625543056,126.000000000000,827.203159792,-180.000000,-113.132587732,155.713648370,-54.353263972,200.000000000000,32.088438291747,126.000000000000,300.000030649,-180.000000,-62.449553078,85.954435798,-169.445826998,200.000000000000
176,17.6000,31.999999999999,126.000000000000,0.000030221,32.089492085455,125.994272401453,300.000030664,-137.297146,63.854421924,142.888489869,-124.521051488,200.000000000000,32.089492418103,126.000000000000,840.694855250,-180.000000,-113.440374417,156.137280399,-52.463617124,200.000000000000,32.088257938676,126.000000000000,300.000030648,-180.000000,-62.449239569,85.954004289,-169.446161432,200.000000000000
177,17.7000,31.999999999999,126.000000000000,0.000030221,32.089360148805,125.994127962906,300.000030661,-136.735266,65.433306938,143.156576980,-123.388317156,200.000000000000,32.089360492821,126.000000000000,854.330684512,-180.000000,-113.737257377,156.545904737,-50.568923209,200.000000000000,32.088077585600,126.000000000000,300.000030647,-180.000000,-62.448926058,85.953572780,-169.446495864,200.000000000000
178,17.8000,31.999999999999,126.000000000000,0.000030221,32.089229424334,125.993982011710,300.000030662,-136.173387,67.005899757,143.410893401,-122.243711706,200.000000000000,32.089229779895,126.000000000000,868.109336221,-180.000000,-114.023208009,156.939482018,-48.669364279,200.000000000000,32.087897232518,126.000000000000,300.000030645,-180.000000,-62.448612547,85.953141269,-169.446830295,200.000000000000
179,17.9000,31.999999999999,126.000000000000,0.000030221,32.089099924614,125.993834561904,300.000030661,-135.611507,68.572049056,143.651414606,-121.087345209,200.000000000000,32.089100291894,126.000000000000,882.029485292,-180.000000,-114.298198763,157.317974319,-46.765122855,200.000000000000,32.087716879432,126.000000000000,300.000030645,-180.000000,-62.448299036,85.952709757,-169.447164724,200.000000000000
180,18.0000,31.999999999999,126.000000000000,0.000030221,32.088971662098,125.993685627671,300.000030660,-135.049628,70.131604129,143.878117396,-119.919328871,200.000000000000,32.088972041268,126.000000000000,896.089793030,-180.000000,-114.562203138,157.681345168,-44.856381911,200.000000000000,32.087536526340,126.000000000000,300.000030645,-180.000000,-62.447985524,85.952278245,-169.447499151,200.000000000000
181,18.1000,31.999999999999,126.000000000000,0.000030221,32.088844649122,125.993535223334,300.000030659,-134.487748,71.684414902,144.090979902,-118.739775016,200.000000000000,32.088845040349,126.000000000000,910.288907258,-180.000000,-114.815195690,158.029559542,-42.943324855,200.000000000000,32.087356173244,126.000000000000,300.000030643,-180.000000,-62.447672011,85.951846731,-169.447833577,200.000000000000
182,18.2000,31.999999999999,126.000000000000,0.000030221,32.088718897900,125.993383363360,300.000030658,-133.925868,73.230331950,144.289981587,-117.548797085,200.000000000000,32.088719301346,126.000000000000,924.625462456,-180.000000,-115.057152030,158.362583875,-41.026135511,200.000000000000,32.087175820142,126.000000000000,300.000030643,-180.000000,-62.447358498,85.951415217,-169.448168001,200.000000000000
183,18.3000,31.999999999999,126.000000000000,0.000030221,32.088594420526,125.993230062357,300.000030657,-133.363989,74.769206511,144.475103247,-116.346509614,200.000000000000,32.088594836350,126.000000000000,939.098079880,-180.000000,-115.288048832,158.680386059,-39.104998104,200.000000000000,32.086995467035,126.000000000000,300.000030643,-180.000000,-62.447044984,85.950983702,-169.448502423,200.000000000000
184,18.4000,31.999999999999,126.000000000000,0.000030221,32.088471228972,125.993075335067,300.000030657,-132.802109,76.300890497,144.646327016,-115.133028233,200.000000000000,32.088471657327,126.000000000000,953.705367706,-180.000000,-115.507863829,158.982935446,-37.180097239,200.000000000000,32.086815113922,126.000000000000,300.000030641,-180.000000,-62.446731469,85.950552186,-169.448836844,200.000000000000
185,18.5000,31.999999999999,126.000000000000,0.000030221,32.088349335084,125.992919196374,300.000030657,-132.240229,77.825236514,144.803636364,-113.908469647,200.000000000000,32.088349776120,126.000000000000,968.445921157,-180.000000,-115.716575818,159.270202854,-35.251617887,200.000000000000,32.086634760805,126.000000000000,300.000030641,-180.000000,-62.446417954,85.950120670,-169.449171263,200.000000000000
186,18.6000,31.999999999999,126.000000000000,0.000030221,32.088228750585,125.992761661293,300.000030656,-131.678350,79.342097871,144.947016099,-112.672951631,200.000000000000,32.088229204446,126.000000000000,983.318322637,-180.000000,-115.914164664,159.542160570,-33.319745364,200.000000000000,32.086454407683,126.000000000000,300.000030641,-180.000000,-62.446104438,85.949689152,-169.449505680,200.000000000000
187,18.7000,31.999999999999,126.000000000000,0.000030221,32.088109487071,125.992602744978,300.000030656,-131.116470,80.851328598,145.076452373,-111.426593014,200.000000000000,32.088109953898,126.000000000000,998.321141875,-180.000000,-116.100611298,159.798782346,-31.384665315,200.000000000000,32.086274054555,126.000000000000,300.000030639,-180.000000,-62.445790921,85.949257633,-169.449840096,200.000000000000
188,18.8000,31.999999999999,126.000000000000,0.000030221,32.087991556013,125.992442462712,300.000030655,-130.554590,82.352783458,145.191932677,-110.169513670,200.000000000000,32.087992035940,126.000000000000,1013.452936057,-180.000000,-116.275897723,160.040043412,-29.446563695,200.000000000000,32.086093701422,126.000000000000,300.000030638,-180.000000,-62.445477404,85.948826114,-169.450174510,200.000000000000
189,18.9000,31.999999999999,126.000000000000,0.000030221,32.087874968751,125.992280829909,300.000030654,-129.992711,83.846317959,145.293445847,-108.901834506,200.000000000000,32.087875461908,126.000000000000,1028.712249961,-180.000000,-116.440007012,160.265920470,-27.505626751,200.000000000000,32.085913348284,126.000000000000,300.000030636,-180.000000,-62.445163886,85.948394594,-169.450508922,200.000000000000
190,19.0000,31.999999999999,126.000000000000,0.000030221,32.087759736499,125.992117862117,300.000030654,-129.430831,85.331788373,145.380982062,-107.623677450,200.000000000000,32.087760243009,126.000000000000,1044.097616109,-180.000000,-116.592923311,160.476391700,-25.562041009,200.000000000000,32.085732995141,126.000000000000,300.000030635,-180.000000,-62.444850368,85.947963073,-169.450843333,200.000000000000
191,19.1000,31.999999999999,126.000000000000,0.000030221,32.087645870337,125.991953575007,300.000030653,-128.868951,86.809051746,145.454532848,-106.335165439,200.000000000000,32.087646390319,126.000000000000,1059.607554890,-180.000000,-116.734631844,160.671436762,-23.615993247,200.000000000000,32.085552641993,126.000000000000,300.000030635,-180.000000,-62.444536849,85.947531551,-169.451177742,200.000000000000
192,19.2000,31.999999999999,126.000000000000,0.000030221,32.087533381216,125.991787984381,300.000030653,-128.307072,88.277965914,145.514091076,-105.036422409,200.000000000000,32.087533914783,126.000000000000,1075.240574725,-180.000000,-116.865118907,160.851036797,-21.667670485,200.000000000000,32.085372288840,126.000000000000,300.000030633,-180.000000,-62.444223329,85.947100028,-169.451512149,200.000000000000
193,19.3000,31.999999999999,126.000000000000,0.000030221,32.087422279955,125.991621106164,300.000030652,-127.745192,89.738389515,145.559650963,-103.727573281,200.000000000000,32.087422827214,126.000000000000,1090.995172191,-180.000000,-116.984371876,161.015174428,-19.717259965,200.000000000000,32.085191935681,126.000000000000,300.000030633,-180.000000,-62.443909809,85.946668504,-169.451846555,200.000000000000
194,19.4000,31.999999999999,126.000000000000,0.000030221,32.087312577238,125.991452956404,300.000030652,-127.183312,91.190182002,145.591208077,-102.408743949,200.000000000000,32.087313138289,126.000000000000,1106.869832175,-180.000000,-117.092379207,161.163833766,-17.764949131,200.000000000000,32.085011582518,126.000000000000,300.000030631,-180.000000,-62.443596288,85.946236980,-169.452180959,200.000000000000
195,19.5000,31.999999999999,126.000000000000,0.000030221,32.087204283616,125.991283551274,300.000030651,-126.621433,92.633203660,145.608759328,-101.080061271,200.000000000000,32.087204858553,126.000000000000,1122.863028014,-180.000000,-117.189130434,161.297000405,-15.810925611,200.000000000000,32.084831229349,126.000000000000,300.000030631,-180.000000,-62.443282766,85.945805454,-169.452515361,200.000000000000
