step,time,pf_lat,pf_lon,pf_alt,t1_lat,t1_lon,t1_alt,t1_yaw,t1_vx,t1_vy,t1_vz,t1_spd,t2_lat,t2_lon,t2_alt,t2_yaw,t2_vx,t2_vy,t2_vz,t2_spd
18,1.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029427752237,0.000030828,-90.000000,24.261449838,17.646020847,0.000000000,30.000000000000,32.116753660131,126.000000000000,300.000030784,-180.000000,-62.498766304,86.022171993,-169.393300151,200.000000000000
19,1.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029395960694,0.000030828,-90.000000,24.261459630,17.646007385,0.000000000,30.000000000000,32.116573307867,126.000000000000,300.000030782,-180.000000,-62.498452893,86.021740620,-169.393634847,200.000000000000
20,2.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029364169152,0.000030828,-90.000000,24.261469421,17.645993924,0.000000000,30.000000000000,32.116392955599,126.000000000000,300.000030782,-180.000000,-62.498139482,86.021309246,-169.393969541,200.000000000000
21,2.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029332377610,0.000030828,-90.000000,24.261479212,17.645980462,0.000000000,30.000000000000,32.116212603324,126.000000000000,300.000030782,-180.000000,-62.497826069,86.020877871,-169.394304234,200.000000000000
22,2.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029300586067,0.000030828,-90.000000,24.261489003,17.645967000,0.000000000,30.000000000000,32.116032251045,126.000000000000,300.000030781,-180.000000,-62.497512657,86.020446495,-169.394638925,200.000000000000
23,2.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029268794525,0.000030828,-90.000000,24.261498794,17.645953538,0.000000000,30.000000000000,32.115851898761,126.000000000000,300.000030779,-180.000000,-62.497199243,86.020015118,-169.394973615,200.000000000000
24,2.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029237002982,0.000030828,-90.000000,24.261508585,17.645940076,0.000000000,30.000000000000,32.115671546471,126.000000000000,300.000030779,-180.000000,-62.496885829,86.019583740,-169.395308302,200.000000000000
25,2.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029205211440,0.000030828,-90.000000,24.261518377,17.645926614,0.000000000,30.000000000000,32.115491194177,126.000000000000,300.000030778,-180.000000,-62.496572414,86.019152362,-169.395642988,200.000000000000
26,2.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029173419898,0.000030828,-90.000000,24.261528168,17.645913152,0.000000000,30.000000000000,32.115310841877,126.000000000000,300.000030776,-180.000000,-62.496258998,86.018720983,-169.395977673,200.000000000000
27,2.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029141628355,0.000030828,-90.000000,24.261537959,17.645899690,0.000000000,30.000000000000,32.115130489572,126.000000000000,300.000030776,-180.000000,-62.495945582,86.018289602,-169.396312356,200.000000000000
28,2.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029109836813,0.000030828,-90.000000,24.261547750,17.645886228,0.000000000,30.000000000000,32.114950137262,126.000000000000,300.000030775,-180.000000,-62.495632166,86.017858221,-169.396647037,200.000000000000
29,2.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029078045271,0.000030828,-90.000000,24.261557541,17.645872766,0.000000000,30.000000000000,32.114769821436,126.000004262502,300.000030781,177.694872,-68.952684228,81.219528049,-169.259905474,200.000000000000
30,3.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029046253728,0.000030828,-90.000000,24.261567332,17.645859304,0.000000000,30.000000000000,32.114589797428,126.000017043094,300.000030787,175.389744,-75.298155292,76.289742006,-168.849231785,200.000000000000
31,3.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.029014462186,0.000030828,-90.000000,24.261577123,17.645845842,0.000000000,30.000000000000,32.114410356589,126.000038321059,300.000030792,173.084616,-81.521775067,71.236477795,-168.165288991,200.000000000000
32,3.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028982670643,0.000030828,-90.000000,24.261586914,17.645832380,0.000000000,30.000000000000,32.114231789327,126.000068061926,300.000030797,170.779487,-87.613470350,66.067913058,-167.209182395,200.000000000000
33,3.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028950879101,0.000030828,-90.000000,24.261596705,17.645818918,0.000000000,30.000000000000,32.114054384635,126.000106217532,300.000030802,168.474359,-93.563381338,60.792412142,-165.982457803,200.000000000000
34,3.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028919087559,0.000030828,-90.000000,24.261606496,17.645805457,0.000000000,30.000000000000,32.113878429626,126.000152726092,300.000030806,166.169231,-99.361877588,55.418512566,-164.487099030,200.000000000000
35,3.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028887296016,0.000030828,-90.000000,24.261616288,17.645791995,0.000000000,30.000000000000,32.113704209066,126.000207512306,300.000030811,163.864103,-104.999573610,49.954911204,-162.725524698,200.000000000000
36,3.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028855504474,0.000030828,-90.000000,24.261626079,17.645778533,0.000000000,30.000000000000,32.113532004913,126.000270487479,300.000030816,161.558975,-110.467344067,44.410450218,-160.700584337,200.000000000000
37,3.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028823712931,0.000030828,-90.000000,24.261635870,17.645765071,0.000000000,30.000000000000,32.113362095863,126.000341549661,300.000030820,159.253847,-115.756338549,38.794102740,-158.415553776,200.000000000000
38,3.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028791921389,0.000030828,-90.000000,24.261645661,17.645751609,0.000000000,30.000000000000,32.113194756897,126.000420583818,300.000030824,156.948719,-120.857995909,33.114958358,-155.874129854,200.000000000000
39,3.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028760129847,0.000030828,-90.000000,24.261655452,17.645738147,0.000000000,30.000000000000,32.113030258838,126.000507462015,300.000030829,154.643590,-125.764058122,27.382208398,-153.080424444,200.000000000000
40,4.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028728338304,0.000030828,-90.000000,24.261665243,17.645724685,0.000000000,30.000000000000,32.112868867910,126.000602043621,300.000030833,152.338462,-130.466583663,21.605131054,-150.038957806,200.000000000000
41,4.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028696546762,0.000030828,-90.000000,24.261675034,17.645711223,0.000000000,30.000000000000,32.112710845307,126.000704175544,300.000030838,150.033334,-134.957960372,15.793076366,-146.754651276,200.000000000000
42,4.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028664755219,0.000030828,-90.000000,24.261684825,17.645697761,0.000000000,30.000000000000,32.112556446775,126.000813692471,300.000030843,147.728206,-139.230917777,9.955451085,-143.232819314,200.000000000000
43,4.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028632963677,0.000030828,-90.000000,24.261694616,17.645684299,0.000000000,30.000000000000,32.112405922192,126.000930417139,300.000030846,145.423078,-143.278538878,4.101703448,-139.479160901,200.000000000000
44,4.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028601172135,0.000030828,-90.000000,24.261704407,17.645670837,0.000000000,30.000000000000,32.112259515169,126.001054160622,300.000030851,143.117950,-147.094271348,-1.758692116,-135.499750327,200.000000000000
45,4.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028569380592,0.000030828,-90.000000,24.261714198,17.645657375,0.000000000,30.000000000000,32.112117462650,126.001184722638,300.000030854,140.812822,-150.671938148,-7.616250329,-131.301027359,200.000000000000
46,4.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028537589050,0.000030828,-90.000000,24.261723989,17.645643913,0.000000000,30.000000000000,32.111979994534,126.001321891871,300.000030858,138.507693,-154.005747538,-13.461490416,-126.889786827,200.000000000000
47,4.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028505797507,0.000030828,-90.000000,24.261733780,17.645630450,0.000000000,30.000000000000,32.111847333300,126.001465446312,300.000030863,136.202565,-157.090302456,-19.284951455,-122.273167627,200.000000000000
48,4.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028474005965,0.000030828,-90.000000,24.261743571,17.645616988,0.000000000,30.000000000000,32.111719693648,126.001615153623,300.000030866,133.897437,-159.920609269,-25.077207697,-117.458641169,200.000000000000
49,4.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028442214423,0.000030828,-90.000000,24.261753362,17.645603526,0.000000000,30.000000000000,32.111597282149,126.001770771509,300.000030871,131.592309,-162.492085857,-30.828883824,-112.453999289,200.000000000000
50,5.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028410422880,0.000030828,-90.000000,24.261763153,17.645590064,0.000000000,30.000000000000,32.111480296916,126.001932048111,300.000030876,129.287181,-164.800569048,-36.530670133,-107.267341634,200.000000000000
51,5.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028378631338,0.000030828,-90.000000,24.261772944,17.645576602,0.000000000,30.000000000000,32.111368927278,126.002098722415,300.000030880,126.982053,-166.842321358,-42.173337609,-101.907062557,200.000000000000
52,5.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028346839796,0.000030828,-90.000000,24.261782735,17.645563140,0.000000000,30.000000000000,32.111263353475,126.002270524672,300.000030885,124.676925,-168.614037052,-47.747752866,-96.381837528,200.000000000000
53,5.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028315048253,0.000030828,-90.000000,24.261792526,17.645549678,0.000000000,30.000000000000,32.111163746369,126.002447176836,300.000030889,122.371796,-170.112847504,-53.244892944,-90.700609090,200.000000000000
54,5.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028283256711,0.000030828,-90.000000,24.261802317,17.645536216,0.000000000,30.000000000000,32.111070267165,126.002628393016,300.000030894,120.066668,-171.336325845,-58.655859912,-84.872572388,200.000000000000
55,5.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028251465168,0.000030827,-90.000000,24.261812107,17.645522754,0.000000000,30.000000000000,32.110983067149,126.002813879932,300.000030898,117.761540,-172.282490901,-63.971895286,-78.907160275,200.000000000000
56,5.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028219673626,0.000030828,-90.000000,24.261821898,17.645509292,0.000000000,30.000000000000,32.110902287447,126.003003337399,300.000030904,115.456412,-172.949810402,-69.184394202,-72.814028049,200.000000000000
57,5.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028187882084,0.000030828,-90.000000,24.261831689,17.645495830,0.000000000,30.000000000000,32.110828058792,126.003196458805,300.000030909,113.151284,-173.337203476,-74.284919363,-66.603037816,200.000000000000
58,5.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028156090541,0.000030828,-90.000000,24.261841480,17.645482368,0.000000000,30.000000000000,32.110760501318,126.003392931609,300.000030912,110.846156,-173.444042396,-79.265214691,-60.284242529,200.000000000000
59,5.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028124298999,0.000030828,-90.000000,24.261851271,17.645468906,0.000000000,30.000000000000,32.110699724359,126.003592437850,300.000030918,108.541027,-173.270153606,-84.117218709,-53.867869701,200.000000000000
60,6.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028092507456,0.000030828,-90.000000,24.261861062,17.645455444,0.000000000,30.000000000000,32.110645826276,126.003794654658,300.000030924,106.235899,-172.815818003,-88.833077586,-47.364304858,200.000000000000
61,6.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028060715914,0.000030828,-90.000000,24.261870853,17.645441981,0.000000000,30.000000000000,32.110598894300,126.003999254776,300.000030928,103.930771,-172.081770488,-93.405157864,-40.784074711,200.000000000000
62,6.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.028028924372,0.000030828,-90.000000,24.261880644,17.645428519,0.000000000,30.000000000000,32.110559004384,126.004205907093,300.000030934,101.625643,-171.069198779,-97.826058817,-34.137830120,200.000000000000
63,6.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027997132829,0.000030828,-90.000000,24.261890435,17.645415057,0.000000000,30.000000000000,32.110526221087,126.004414277176,300.000030940,99.320515,-169.779741490,-102.088624437,-27.436328843,200.000000000000
64,6.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027965341287,0.000030828,-90.000000,24.261900225,17.645401595,0.000000000,30.000000000000,32.110500597466,126.004624027815,300.000030946,97.015387,-168.215485477,-106.185955023,-20.690418115,200.000000000000
65,6.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027933549744,0.000030830,-90.000000,24.261910016,17.645388133,0.000000000,30.000000000000,32.110482174989,126.004834819564,300.000030952,94.710259,-166.378962466,-110.111418355,-13.911017089,200.000000000000
66,6.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027901758202,0.000030828,-90.000000,24.261919807,17.645374671,0.000000000,30.000000000000,32.110470983473,126.005046311293,300.000030958,92.405130,-164.273144953,-113.858660438,-7.109099146,200.000000000000
67,6.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027869966660,0.000030828,-90.000000,24.261929598,17.645361209,0.000000000,30.000000000000,32.110467041028,126.005258160741,300.000030965,90.100002,-161.901441388,-117.421615784,-0.295674134,200.000000000000
68,6.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027838175117,0.000030828,-90.000000,24.261939389,17.645347747,0.000000000,30.000000000000,32.110466726247,126.005470060495,300.000030965,90.100002,-161.901007120,-117.422214552,-0.295674135,200.000000000000
69,6.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027806383575,0.000030830,-90.000000,24.261949180,17.645334284,0.000000000,30.000000000000,32.110466411465,126.005681960249,300.000030964,90.100002,-161.900572850,-117.422813319,-0.295674136,200.000000000000
70,7.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027774592033,0.000030828,-90.000000,24.261958970,17.645320822,0.000000000,30.000000000000,32.110466096684,126.005893860002,300.000030965,90.100002,-161.900138577,-117.423412084,-0.295674137,200.000000000000
71,7.1000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027742800490,0.000030830,-90.000000,24.261968761,17.645307360,0.000000000,30.000000000000,32.110465781902,126.006105759754,300.000030965,90.100002,-161.899704303,-117.424010848,-0.295674138,200.000000000000
72,7.2000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027711008948,0.000030828,-90.000000,24.261978552,17.645293898,0.000000000,30.000000000000,32.110465467121,126.006317659505,300.000030966,90.100002,-161.899270026,-117.424609610,-0.295674139,200.000000000000
73,7.3000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027679217405,0.000030830,-90.000000,24.261988343,17.645280436,0.000000000,30.000000000000,32.110465152339,126.006529559256,300.000030965,90.100002,-161.898835746,-117.425208370,-0.295674140,200.000000000000
74,7.4000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027647425863,0.000030828,-90.000000,24.261998134,17.645266973,0.000000000,30.000000000000,32.110464837558,126.006741459005,300.000030965,90.100002,-161.898401465,-117.425807129,-0.295674141,200.000000000000
75,7.5000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027615634321,0.000030830,-90.000000,24.262007924,17.645253511,0.000000000,30.000000000000,32.110464522776,126.006953358755,300.000030965,90.100002,-161.897967181,-117.426405886,-0.295674142,200.000000000000
76,7.6000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027583842778,0.000030830,-90.000000,24.262017715,17.645240049,0.000000000,30.000000000000,32.110464207995,126.007165258503,300.000030964,90.100002,-161.897532896,-117.427004642,-0.295674143,200.000000000000
77,7.7000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027552051236,0.000030830,-90.000000,24.262027506,17.645226587,0.000000000,30.000000000000,32.110463893213,126.007377158251,300.000030965,90.100002,-161.897098608,-117.427603396,-0.295674144,200.000000000000
78,7.8000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027520259693,0.000030830,-90.000000,24.262037297,17.645213125,0.000000000,30.000000000000,32.110463578432,126.007589057998,300.000030965,90.100002,-161.896664317,-117.428202148,-0.295674145,200.000000000000
79,7.9000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027488468151,0.000030830,-90.000000,24.262047087,17.645199663,0.000000000,30.000000000000,32.110463263650,126.007800957744,300.000030964,90.100002,-161.896230025,-117.428800899,-0.295674146,200.000000000000
80,8.0000,31.999999999999,126.000000000000,0.000030221,32.124999999999,126.027456676609,0.000030830,-90.000000,24.262056878,17.645186200,0.000000000,30.000000000000,32.110462948869,126.008012857489,300.000030964,90.100002,-161.895795730,-117.429399648,-0.295674147,200.000000000000
81,8.1000,31.999999999999,126.000000000000,0.000030221,32.124999557836,126.027424889313,0.000030829,-91.872932,23.942435782,18.057415615,-0.830367459,30.000000000000,32.110462634087,126.008224757234,300.000030965,90.100002,-161.895361433,-117.429998395,-0.295674148,200.000000000000
82,8.2000,31.999999999999,126.000000000000,0.000030221,32.124998231818,126.027393135980,0.000030827,-93.745864,23.597233498,18.450351671,-1.659847725,30.000000000000,32.110462319306,126.008436656978,300.000030965,90.100002,-161.894927134,-117.430597141,-0.295674149,200.000000000000
83,8.3000,31.999999999999,126.000000000000,0.000030221,32.124996023362,126.027361450540,0.000030827,-95.618797,23.226818850,18.823574540,-2.487554549,30.000000000000,32.110462004524,126.008648556721,300.000030963,90.100002,-161.894492833,-117.431195886,-0.295674150,200.000000000000
84,8.4000,31.999999999999,126.000000000000,0.000030221,32.124992934828,126.027329866846,0.000030828,-97.491729,22.831587602,19.176685456,-3.312603582,30.000000000000,32.110461689743,126.008860456464,300.000030965,90.100002,-161.894058529,-117.431794628,-0.295674151,200.000000000000
85,8.5000,31.999999999999,126.000000000000,0.000030221,32.124988969516,126.027298418645,0.000030827,-99.364661,22.411962031,19.509307140,-4.134113310,30.000000000000,32.110461374961,126.009072356206,300.000030963,90.100002,-161.893624224,-117.432393370,-0.295674152,200.000000000000
86,8.6000,31.999999999999,126.000000000000,0.000030221,32.124984131663,126.027267139538,0.000030828,-101.237593,21.968390476,19.821084204,-4.951206003,30.000000000000,32.110461060180,126.009284255947,300.000030965,90.100002,-161.893189916,-117.432992109,-0.295674153,200.000000000000
87,8.7000,31.999999999999,126.000000000000,0.000030221,32.124978426437,126.027236062947,0.000030828,-103.110525,21.501346861,20.111683532,-5.763008647,30.000000000000,32.110460745398,126.009496155687,300.000030964,90.100002,-161.892755606,-117.433590847,-0.295674154,200.000000000000
88,8.8000,31.999999999999,126.000000000000,0.000030221,32.124971859935,126.027205222076,0.000030829,-104.983457,21.011330190,20.380794631,-6.568653884,30.000000000000,32.110460430616,126.009708055427,300.000030963,90.100002,-161.892321293,-117.434189583,-0.295674155,200.000000000000
89,8.9000,31.999999999999,126.000000000000,0.000030221,32.124964439173,126.027174649878,0.000030828,-106.856390,20.498864008,20.628129970,-7.367280931,30.000000000000,32.110460115835,126.009919955166,300.000030964,90.100002,-161.891886979,-117.434788318,-0.295674156,200.000000000000
90,9.0000,31.999999999999,126.000000000000,0.000030221,32.124956172080,126.027144379017,0.000030828,-108.729322,19.964495849,20.853425280,-8.158036503,30.000000000000,32.110459801053,126.010131854904,300.000030963,90.100002,-161.891452662,-117.435387051,-0.295674157,200.000000000000
91,9.1000,31.999999999999,126.000000000000,0.000030221,32.124947067487,126.027114441839,0.000030829,-110.602254,19.408796646,21.056439841,-8.940075726,30.000000000000,32.110459486272,126.010343754642,300.000030964,90.100002,-161.891018343,-117.435985782,-0.295674158,200.000000000000
92,9.2000,31.999999999999,126.000000000000,0.000030221,32.124937135125,126.027084870329,0.000030830,-112.475186,18.832360121,21.236956739,-9.712563037,30.000000000000,32.110459171490,126.010555654378,300.000030962,90.100002,-161.890584022,-117.436584512,-0.295674159,200.000000000000
93,9.3000,31.999999999999,126.000000000000,0.000030221,32.124926385604,126.027055696084,0.000030829,-114.348118,18.235802155,21.394783094,-10.474673079,30.000000000000,32.110458856709,126.010767554114,300.000030964,90.100002,-161.890149698,-117.437183240,-0.295674160,200.000000000000
94,9.4000,31.999999999999,126.000000000000,0.000030221,32.124914830411,126.027026950275,0.000030830,-116.221051,17.619760127,21.529750272,-11.225591579,30.000000000000,32.110458541927,126.010979453850,300.000030963,90.100002,-161.889715373,-117.437781967,-0.295674161,200.000000000000
95,9.5000,31.999999999999,126.000000000000,0.000030221,32.124902481891,126.026998663618,0.000030830,-118.093983,16.984892232,21.641714058,-11.964516224,30.000000000000,32.110458227146,126.011191353584,300.000030962,90.100002,-161.889281045,-117.438380692,-0.295674163,200.000000000000
96,9.6000,31.999999999999,126.000000000000,0.000030221,32.124889353239,126.026970866335,0.000030830,-119.966915,16.331876781,21.730554818,-12.690657513,30.000000000000,32.110457912364,126.011403253318,300.000030963,90.100002,-161.888846715,-117.438979416,-0.295674164,200.000000000000
97,9.7000,31.999999999999,126.000000000000,0.000030221,32.124875458482,126.026943588126,0.000030831,-121.839847,15.661411473,21.796177620,-13.403239602,30.000000000000,32.110457597583,126.011615153051,300.000030963,90.100002,-161.888412382,-117.439578137,-0.295674165,200.000000000000
98,9.8000,31.999999999999,126.000000000000,0.000030221,32.124860812467,126.026916858139,0.000030831,-123.712779,14.974212653,21.838512339,-14.101501134,30.000000000000,32.110457282801,126.011827052784,300.000030964,90.100002,-161.887978048,-117.440176858,-0.295674166,200.000000000000
99,9.9000,31.999999999999,126.000000000000,0.000030221,32.124845430841,126.026890704932,0.000030831,-125.585712,14.271014543,21.857513733,-14.784696051,30.000000000000,32.110456968020,126.012038952515,300.000030964,90.100002,-161.887543711,-117.440775576,-0.295674167,200.000000000000
100,10.0000,31.999999999999,126.000000000000,0.000030221,32.124829330040,126.026865156449,0.000030830,-127.458644,13.552568462,21.853161487,-15.452094393,30.000000000000,32.110456653238,126.012250852246,300.000030966,90.100002,-161.887109372,-117.441374293,-0.295674168,200.000000000000
101,10.1000,31.999999999999,126.000000000000,0.000030221,32.124812527266,126.026840239989,0.000030831,-129.331576,12.819642018,21.825460240,-16.102983073,30.000000000000,32.110456338457,126.012462751976,300.000030963,90.100002,-161.886675031,-117.441973009,-0.295674169,200.000000000000
102,10.2000,31.999999999999,126.000000000000,0.000030221,32.124795040474,126.026815982173,0.000030831,-131.204508,12.073018295,21.774439575,-16.736666647,30.000000000000,32.110456023675,126.012674651706,300.000030964,90.100002,-161.886240688,-117.442571722,-0.295674170,200.000000000000
103,10.3000,31.999999999999,126.000000000000,0.000030221,32.124776888347,126.026792408919,0.000030830,-133.077440,11.313495009,21.700153992,-17.352468050,30.000000000000,32.110455708894,126.012886551435,300.000030964,90.100002,-161.885806342,-117.443170434,-0.295674171,200.000000000000
