t,id,lat_deg,lon_deg,alt_m,yaw_deg
16.4,0,32.000000000,126.000000000,0.0000,0.0000
16.4,1,32.124999999,126.024786187,0.0001,270.0000
16.4,2,32.092090508,125.993989543,300.0052,233.9404
16.5,0,32.000000000,126.000000000,0.0000,0.0000
16.5,1,32.124999999,126.024754396,0.0001,270.0000
16.5,2,32.091986503,125.993816461,300.0052,234.7833
16.6,0,32.000000000,126.000000000,0.0000,0.0000
16.6,1,32.124999999,126.024722604,0.0001,270.0000
16.6,2,32.091884678,125.993641600,300.0053,235.6261
16.7,0,32.000000000,126.000000000,0.0000,0.0000
16.7,1,32.124999999,126.024690812,0.0001,270.0000
16.7,2,32.091785052,125.993464999,300.0053,236.4689
16.8,0,32.000000000,126.000000000,0.0000,0.0000
16.8,1,32.124999999,126.024659021,0.0001,270.0000
16.8,2,32.091687649,125.993286696,300.0053,237.3117
16.9,0,32.000000000,126.000000000,0.0000,0.0000
16.9,1,32.124999999,126.024627229,0.0001,270.0000
16.9,2,32.091592490,125.993106729,300.0053,238.1545
17.0,0,32.000000000,126.000000000,0.0000,0.0000
17.0,1,32.124999999,126.024595438,0.0002,270.0000
17.0,2,32.091499594,125.992925138,300.0054,238.9974
17.1,0,32.000000000,126.000000000,0.0000,0.0000
17.1,1,32.124999999,126.024563646,0.0002,270.0000
17.1,2,32.091408982,125.992741962,300.0054,239.8402
17.2,0,32.000000000,126.000000000,0.0000,0.0000
17.2,1,32.124999999,126.024531855,0.0002,270.0000
17.2,2,32.091320673,125.992557239,300.0054,240.6830
17.3,0,32.000000000,126.000000000,0.0000,0.0000
17.3,1,32.124999999,126.024500063,0.0002,270.0000
17.3,2,32.091234688,125.992371011,300.0055,241.5258
17.4,0,32.000000000,126.000000000,0.0000,0.0000
17.4,1,32.124999999,126.024468272,0.0002,270.0000
17.4,2,32.091151043,125.992183318,300.0055,242.3686
17.5,0,32.000000000,126.000000000,0.0000,0.0000
17.5,1,32.124999999,126.024436480,0.0002,270.0000
17.5,2,32.091069758,125.991994200,300.0055,243.2115
17.6,0,32.000000000,126.000000000,0.0000,0.0000
17.6,1,32.124999999,126.024404689,0.0002,270.0000
17.6,2,32.090990850,125.991803698,300.0056,244.0543
17.7,0,32.000000000,126.000000000,0.0000,0.0000
17.7,1,32.124999999,126.024372897,0.0002,270.0000
17.7,2,32.090914336,125.991611853,300.0056,244.8971
17.8,0,32.000000000,126.000000000,0.0000,0.0000
17.8,1,32.124999999,126.024341105,0.0002,270.0000
17.8,2,32.090840233,125.991418707,300.0056,245.7399
17.9,0,32.000000000,126.000000000,0.0000,0.0000
17.9,1,32.124999999,126.024309314,0.0002,270.0000
17.9,2,32.090768556,125.991224302,300.0057,246.5827
18.0,0,32.000000000,126.000000000,0.0000,0.0000
18.0,1,32.124999999,126.024277522,0.0002,270.0000
18.0,2,32.090699321,125.991028680,300.0057,247.4256
18.1,0,32.000000000,126.000000000,0.0000,0.0000
18.1,1,32.124999999,126.024245731,0.0002,270.0000
18.1,2,32.090632544,125.990831882,300.0057,248.2684
18.2,0,32.000000000,126.000000000,0.0000,0.0000
18.2,1,32.124999999,126.024213939,0.0002,270.0000
18.2,2,32.090568238,125.990633952,300.0058,249.1112
18.3,0,32.000000000,126.000000000,0.0000,0.0000
18.3,1,32.124999999,126.024182148,0.0002,270.0000
18.3,2,32.090506417,125.990434933,300.0058,249.9540
18.4,0,32.000000000,126.000000000,0.0000,0.0000
18.4,1,32.124999999,126.024150356,0.0002,270.0000
18.4,2,32.090447095,125.990234867,300.0058,250.7968
18.5,0,32.000000000,126.000000000,0.0000,0.0000
18.5,1,32.124999999,126.024118565,0.0002,270.0000
18.5,2,32.090390286,125.990033798,300.0058,251.6397
18.6,0,32.000000000,126.000000000,0.0000,0.0000
18.6,1,32.124999999,126.024086773,0.0002,270.0000
18.6,2,32.090336000,125.989831769,300.0059,252.4825
18.7,0,32.000000000,126.000000000,0.0000,0.0000
18.7,1,32.124999999,126.024054982,0.0002,270.0000
18.7,2,32.090284249,125.989628824,300.0059,253.3253
18.8,0,32.000000000,126.000000000,0.0000,0.0000
18.8,1,32.124999999,126.024023190,0.0002,270.0000
18.8,2,32.090235046,125.989425007,300.0059,254.1681
18.9,0,32.000000000,126.000000000,0.0000,0.0000
18.9,1,32.124999999,126.023991398,0.0002,270.0000
18.9,2,32.090188400,125.989220362,300.0060,255.0109
19.0,0,32.000000000,126.000000000,0.0000,0.0000
19.0,1,32.124999999,126.023959607,0.0002,270.0000
19.0,2,32.090144322,125.989014933,300.0060,255.8538
19.1,0,32.000000000,126.000000000,0.0000,0.0000
19.1,1,32.124999999,126.023927815,0.0002,270.0000
19.1,2,32.090102821,125.988808765,300.0060,256.6966
19.2,0,32.000000000,126.000000000,0.0000,0.0000
19.2,1,32.124999999,126.023896024,0.0002,270.0000
19.2,2,32.090063907,125.988601903,300.0061,257.5394
19.3,0,32.000000000,126.000000000,0.0000,0.0000
19.3,1,32.124999999,126.023864232,0.0002,270.0000
19.3,2,32.090027587,125.988394390,300.0061,258.3822
19.4,0,32.000000000,126.000000000,0.0000,0.0000
19.4,1,32.124999999,126.023832441,0.0002,270.0000
19.4,2,32.089993869,125.988186272,300.0061,259.2250
19.5,0,32.000000000,126.000000000,0.0000,0.0000
19.5,1,32.124999999,126.023800649,0.0002,270.0000
19.5,2,32.089962761,125.987977595,300.0062,260.0679
19.6,0,32.000000000,126.000000000,0.0000,0.0000
19.6,1,32.124999999,126.023768858,0.0002,270.0000
19.6,2,32.089934270,125.987768402,300.0062,260.9107
19.7,0,32.000000000,126.000000000,0.0000,0.0000
19.7,1,32.124999999,126.023737066,0.0002,270.0000
19.7,2,32.089908402,125.987558740,300.0062,261.7535
19.8,0,32.000000000,126.000000000,0.0000,0.0000
19.8,1,32.124999999,126.023705275,0.0002,270.0000
19.8,2,32.089885161,125.987348654,300.0063,262.5963
19.9,0,32.000000000,126.000000000,0.0000,0.0000
19.9,1,32.124999999,126.023673483,0.0002,270.0000
19.9,2,32.089864554,125.987138189,300.0063,263.4391
20.0,0,32.000000000,126.000000000,0.0000,0.0000
20.0,1,32.124999999,126.023641692,0.0002,270.0000
20.0,2,32.089846585,125.986927390,300.0063,264.2819
20.1,0,32.000000000,126.000000000,0.0000,0.0000
20.1,1,32.124999911,126.023609900,0.0002,269.8127
20.1,2,32.089828615,125.986716592,300.0064,264.2819
20.2,0,32.000000000,126.000000000,0.0000,0.0000
20.2,1,32.124999734,126.023578109,0.0002,269.6254
20.2,2,32.089810646,125.986505794,300.0064,264.2819
20.3,0,32.000000000,126.000000000,0.0000,0.0000
20.3,1,32.124999469,126.023546319,0.0002,269.4381
20.3,2,32.089792677,125.986294996,300.0064,264.2819
20.4,0,32.000000000,126.000000000,0.0000,0.0000
20.4,1,32.124999115,126.023514530,0.0002,269.2508
20.4,2,32.089774707,125.986084198,300.0064,264.2819
20.5,0,32.000000000,126.000000000,0.0000,0.0000
20.5,1,32.124998673,126.023482743,0.0002,269.0635
20.5,2,32.089756738,125.985873399,300.0065,264.2819
20.6,0,32.000000000,126.000000000,0.0000,0.0000
20.6,1,32.124998142,126.023450958,0.0002,268.8762
20.6,2,32.089738769,125.985662601,300.0065,264.2819
20.7,0,32.000000000,126.000000000,0.0000,0.0000
20.7,1,32.124997523,126.023419175,0.0002,268.6889
20.7,2,32.089720799,125.985451803,300.0065,264.2819
20.8,0,32.000000000,126.000000000,0.0000,0.0000
20.8,1,32.124996816,126.023387394,0.0002,268.5017
20.8,2,32.089702830,125.985241005,300.0066,264.2819
20.9,0,32.000000000,126.000000000,0.0000,0.0000
20.9,1,32.124996020,126.023355616,0.0002,268.3144
20.9,2,32.089684861,125.985030207,300.0066,264.2819
21.0,0,32.000000000,126.000000000,0.0000,0.0000
21.0,1,32.124995136,126.023323841,0.0002,268.1271
21.0,2,32.089666891,125.984819409,300.0066,264.2819
21.1,0,32.000000000,126.000000000,0.0000,0.0000
21.1,1,32.124994163,126.023292071,0.0002,267.9398
21.1,2,32.089648922,125.984608611,300.0067,264.2819
21.2,0,32.000000000,126.000000000,0.0000,0.0000
21.2,1,32.124993102,126.023260303,0.0002,267.7525
21.2,2,32.089630953,125.984397814,300.0067,264.2819
21.3,0,32.000000000,126.000000000,0.0000,0.0000
21.3,1,32.124991953,126.023228541,0.0002,267.5652
21.3,2,32.089612983,125.984187016,300.0067,264.2819
21.4,0,32.000000000,126.000000000,0.0000,0.0000
21.4,1,32.124990715,126.023196782,0.0002,267.3779
21.4,2,32.089595014,125.983976218,300.0068,264.2819
21.5,0,32.000000000,126.000000000,0.0000,0.0000
21.5,1,32.124989389,126.023165029,0.0002,267.1906
21.5,2,32.089577045,125.983765420,300.0068,264.2819
21.6,0,32.000000000,126.000000000,0.0000,0.0000
21.6,1,32.124987975,126.023133281,0.0002,267.0033
21.6,2,32.089559075,125.983554623,300.0068,264.2819
21.7,0,32.000000000,126.000000000,0.0000,0.0000
21.7,1,32.124986472,126.023101538,0.0002,266.8160
21.7,2,32.089541106,125.983343825,300.0069,264.2819
21.8,0,32.000000000,126.000000000,0.0000,0.0000
21.8,1,32.124984881,126.023069802,0.0002,266.6287
21.8,2,32.089523137,125.983133027,300.0069,264.2819
21.9,0,32.000000000,126.000000000,0.0000,0.0000
21.9,1,32.124983202,126.023038072,0.0002,266.4414
21.9,2,32.089505167,125.982922230,300.0069,264.2819
22.0,0,32.000000000,126.000000000,0.0000,0.0000
22.0,1,32.124981434,126.023006348,0.0002,266.2541
22.0,2,32.089487198,125.982711432,300.0069,264.2819
22.1,0,32.000000000,126.000000000,0.0000,0.0000
22.1,1,32.124979579,126.022974631,0.0002,266.0668
22.1,2,32.089469229,125.982500635,300.0070,264.2819
22.2,0,32.000000000,126.000000000,0.0000,0.0000
22.2,1,32.124977635,126.022942922,0.0002,265.8795
22.2,2,32.089451259,125.982289837,300.0070,264.2819
22.3,0,32.000000000,126.000000000,0.0000,0.0000
22.3,1,32.124975603,126.022911220,0.0002,265.6923
22.3,2,32.089433290,125.982079040,300.0070,264.2819
22.4,0,32.000000000,126.000000000,0.0000,0.0000
22.4,1,32.124973482,126.022879527,0.0002,265.5050
22.4,2,32.089415321,125.981868243,300.0071,264.2819
22.5,0,32.000000000,126.000000000,0.0000,0.0000
22.5,1,32.124971274,126.022847841,0.0002,265.3177
22.5,2,32.089397351,125.981657445,300.0071,264.2819
22.6,0,32.000000000,126.000000000,0.0000,0.0000
22.6,1,32.124968977,126.022816164,0.0002,265.1304
22.6,2,32.089379382,125.981446648,300.0071,264.2819
22.7,0,32.000000000,126.000000000,0.0000,0.0000
22.7,1,32.124966593,126.022784497,0.0002,264.9431
22.7,2,32.089361413,125.981235851,300.0072,264.2819
22.8,0,32.000000000,126.000000000,0.0000,0.0000
22.8,1,32.124964120,126.022752838,0.0002,264.7558
22.8,2,32.089343443,125.981025054,300.0072,264.2819
22.9,0,32.000000000,126.000000000,0.0000,0.0000
22.9,1,32.124961559,126.022721189,0.0002,264.5685
22.9,2,32.089325474,125.980814256,300.0072,264.2819
23.0,0,32.000000000,126.000000000,0.0000,0.0000
23.0,1,32.124958910,126.022689551,0.0002,264.3812
23.0,2,32.089307505,125.980603459,300.0073,264.2819
23.1,0,32.000000000,126.000000000,0.0000,0.0000
23.1,1,32.124956173,126.022657922,0.0002,264.1939
23.1,2,32.089289535,125.980392662,300.0073,264.2819
23.2,0,32.000000000,126.000000000,0.0000,0.0000
23.2,1,32.124953348,126.022626304,0.0002,264.0066
23.2,2,32.089271566,125.980181865,300.0073,264.2819
23.3,0,32.000000000,126.000000000,0.0000,0.0000
23.3,1,32.124950436,126.022594698,0.0002,263.8193
23.3,2,32.089253597,125.979971068,300.0074,264.2819
23.4,0,32.000000000,126.000000000,0.0000,0.0000
23.4,1,32.124947435,126.022563102,0.0002,263.6320
23.4,2,32.089235627,125.979760271,300.0074,264.2819
23.5,0,32.000000000,126.000000000,0.0000,0.0000
23.5,1,32.124944346,126.022531519,0.0002,263.4447
23.5,2,32.089217658,125.979549474,300.0074,264.2819
23.6,0,32.000000000,126.000000000,0.0000,0.0000
23.6,1,32.124941170,126.022499947,0.0002,263.2574
23.6,2,32.089199689,125.979338678,300.0074,264.2819
23.7,0,32.000000000,126.000000000,0.0000,0.0000
23.7,1,32.124937906,126.022468388,0.0002,263.0702
23.7,2,32.089181719,125.979127881,300.0075,264.2819
23.8,0,32.000000000,126.000000000,0.0000,0.0000
23.8,1,32.124934554,126.022436841,0.0002,262.8829
23.8,2,32.089163750,125.978917084,300.0075,264.2819
23.9,0,32.000000000,126.000000000,0.0000,0.0000
23.9,1,32.124931114,126.022405308,0.0002,262.6956
23.9,2,32.089145781,125.978706287,300.0075,264.2819
24.0,0,32.000000000,126.000000000,0.0000,0.0000
24.0,1,32.124927587,126.022373787,0.0002,262.5083
24.0,2,32.089127811,125.978495491,300.0076,264.2819
24.1,0,32.000000000,126.000000000,0.0000,0.0000
24.1,1,32.124923972,126.022342281,0.0002,262.3210
24.1,2,32.089109842,125.978284694,300.0076,264.2819
24.2,0,32.000000000,126.000000000,0.0000,0.0000
24.2,1,32.124920269,126.022310789,0.0002,262.1337
24.2,2,32.089091873,125.978073897,300.0076,264.2819
24.3,0,32.000000000,126.000000000,0.0000,0.0000
24.3,1,32.124916479,126.022279311,0.0002,261.9464
24.3,2,32.089073903,125.977863101,300.0077,264.2819
24.4,0,32.000000000,126.000000000,0.0000,0.0000
24.4,1,32.124912601,126.022247848,0.0002,261.7591
24.4,2,32.089055934,125.977652304,300.0077,264.2819
24.5,0,32.000000000,126.000000000,0.0000,0.0000
24.5,1,32.124908636,126.022216399,0.0002,261.5718
24.5,2,32.089037965,125.977441508,300.0077,264.2819
24.6,0,32.000000000,126.000000000,0.0000,0.0000
24.6,1,32.124904583,126.022184967,0.0002,261.3845
24.6,2,32.089019995,125.977230711,300.0078,264.2819
24.7,0,32.000000000,126.000000000,0.0000,0.0000
24.7,1,32.124900443,126.022153550,0.0002,261.1972
24.7,2,32.089002026,125.977019915,300.0078,264.2819
24.8,0,32.000000000,126.000000000,0.0000,0.0000
24.8,1,32.124896215,126.022122149,0.0002,261.0099
24.8,2,32.088984057,125.976809118,300.0078,264.2819
24.9,0,32.000000000,126.000000000,0.0000,0.0000
24.9,1,32.124891900,126.022090764,0.0002,260.8226
24.9,2,32.088966087,125.976598322,300.0079,264.2819
25.0,0,32.000000000,126.000000000,0.0000,0.0000
25.0,1,32.124887498,126.022059396,0.0002,260.6353
25.0,2,32.088948118,125.976387526,300.0079,264.2819
25.1,0,32.000000000,126.000000000,0.0000,0.0000
25.1,1,32.124883009,126.022028045,0.0002,260.4480
25.1,2,32.088930149,125.976176730,300.0079,264.2819
25.2,0,32.000000000,126.000000000,0.0000,0.0000
25.2,1,32.124878432,126.021996712,0.0002,260.2608
25.2,2,32.088912179,125.975965933,300.0079,264.2819
25.3,0,32.000000000,126.000000000,0.0000,0.0000
25.3,1,32.124873768,126.021965397,0.0002,260.0735
25.3,2,32.088894210,125.975755137,300.0080,264.2819
25.4,0,32.000000000,126.000000000,0.0000,0.0000
25.4,1,32.124869018,126.021934099,0.0002,259.8862
25.4,2,32.088876241,125.975544341,300.0080,264.2819
25.5,0,32.000000000,126.000000000,0.0000,0.0000
25.5,1,32.124864180,126.021902820,0.0002,259.6989
25.5,2,32.088858271,125.975333545,300.0080,264.2819
25.6,0,32.000000000,126.000000000,0.0000,0.0000
25.6,1,32.124859255,126.021871560,0.0002,259.5116
25.6,2,32.088840302,125.975122749,300.0081,264.2819
25.7,0,32.000000000,126.000000000,0.0000,0.0000
25.7,1,32.124854243,126.021840319,0.0002,259.3243
25.7,2,32.088822333,125.974911953,300.0081,264.2819
25.8,0,32.000000000,126.000000000,0.0000,0.0000
25.8,1,32.124849144,126.021809097,0.0002,259.1370
25.8,2,32.088804363,125.974701157,300.0081,264.2819
25.9,0,32.000000000,126.000000000,0.0000,0.0000
25.9,1,32.124843959,126.021777895,0.0002,258.9497
25.9,2,32.088786394,125.974490361,300.0082,264.2819
26.0,0,32.000000000,126.000000000,0.0000,0.0000
26.0,1,32.124838687,126.021746713,0.0002,258.7624
26.0,2,32.088768425,125.974279565,300.0082,264.2819
26.1,0,32.000000000,126.000000000,0.0000,0.0000
26.1,1,32.124833328,126.021715551,0.0002,258.5751
26.1,2,32.088750455,125.974068770,300.0082,264.2819
26.2,0,32.000000000,126.000000000,0.0000,0.0000
26.2,1,32.124827882,126.021684410,0.0002,258.3878
26.2,2,32.088732486,125.973857974,300.0083,264.2819
26.3,0,32.000000000,126.000000000,0.0000,0.0000
26.3,1,32.124822350,126.021653291,0.0002,258.2005
26.3,2,32.088714517,125.973647178,300.0083,264.2819
26.4,0,32.000000000,126.000000000,0.0000,0.0000
26.4,1,32.124816731,126.021622192,0.0002,258.0132
26.4,2,32.088696547,125.973436382,300.0083,264.2819
26.5,0,32.000000000,126.000000000,0.0000,0.0000
26.5,1,32.124811026,126.021591116,0.0002,257.8259
26.5,2,32.088678578,125.973225587,300.0084,264.2819
26.6,0,32.000000000,126.000000000,0.0000,0.0000
26.6,1,32.124805234,126.021560061,0.0002,257.6386
26.6,2,32.088660609,125.973014791,300.0084,264.2819
26.7,0,32.000000000,126.000000000,0.0000,0.0000
26.7,1,32.124799356,126.021529029,0.0002,257.4514
26.7,2,32.088642639,125.972803995,300.0084,264.2819
26.8,0,32.000000000,126.000000000,0.0000,0.0000
26.8,1,32.124793392,126.021498020,0.0002,257.2641
26.8,2,32.088624670,125.972593200,300.0084,264.2819
26.9,0,32.000000000,126.000000000,0.0000,0.0000
26.9,1,32.124787341,126.021467034,0.0002,257.0768
26.9,2,32.088606701,125.972382404,300.0085,264.2819
27.0,0,32.000000000,126.000000000,0.0000,0.0000
27.0,1,32.124781205,126.021436071,0.0002,256.8895
27.0,2,32.088588731,125.972171609,300.0085,264.2819
27.1,0,32.000000000,126.000000000,0.0000,0.0000
27.1,1,32.124774982,126.021405132,0.0002,256.7022
27.1,2,32.088570762,125.971960814,300.0085,264.2819
27.2,0,32.000000000,126.000000000,0.0000,0.0000
27.2,1,32.124768673,126.021374217,0.0002,256.5149
27.2,2,32.088552793,125.971750018,300.0086,264.2819
27.3,0,32.000000000,126.000000000,0.0000,0.0000
27.3,1,32.124762278,126.021343326,0.0002,256.3276
27.3,2,32.088534823,125.971539223,300.0086,264.2819
27.4,0,32.000000000,126.000000000,0.0000,0.0000
27.4,1,32.124755798,126.021312461,0.0002,256.1403
27.4,2,32.088516854,125.971328428,300.0086,264.2819
27.5,0,32.000000000,126.000000000,0.0000,0.0000
27.5,1,32.124749231,126.021281620,0.0002,255.9530
27.5,2,32.088498885,125.971117632,300.0087,264.2819
27.6,0,32.000000000,126.000000000,0.0000,0.0000
27.6,1,32.124742579,126.021250804,0.0002,255.7657
27.6,2,32.088480915,125.970906837,300.0087,264.2819
27.7,0,32.000000000,126.000000000,0.0000,0.0000
27.7,1,32.124735841,126.021220015,0.0002,255.5784
27.7,2,32.088462946,125.970696042,300.0087,264.2819
27.8,0,32.000000000,126.000000000,0.0000,0.0000
27.8,1,32.124729017,126.021189251,0.0002,255.3911
27.8,2,32.088444977,125.970485247,300.0088,264.2819
27.9,0,32.000000000,126.000000000,0.0000,0.0000
27.9,1,32.124722108,126.021158514,0.0002,255.2038
27.9,2,32.088427007,125.970274452,300.0088,264.2819
28.0,0,32.000000000,126.000000000,0.0000,0.0000
28.0,1,32.124715114,126.021127803,0.0002,255.0165
28.0,2,32.088409038,125.970063657,300.0088,264.2819
28.1,0,32.000000000,126.000000000,0.0000,0.0000
28.1,1,32.124708034,126.021097120,0.0002,254.8292
28.1,2,32.088391069,125.969852862,300.0089,264.2819
28.2,0,32.000000000,126.000000000,0.0000,0.0000
28.2,1,32.124700868,126.021066464,0.0002,254.6420
28.2,2,32.088373099,125.969642067,300.0089,264.2819
28.3,0,32.000000000,126.000000000,0.0000,0.0000
28.3,1,32.124693618,126.021035835,0.0002,254.4547
28.3,2,32.088355130,125.969431272,300.0089,264.2819
28.4,0,32.000000000,126.000000000,0.0000,0.0000
28.4,1,32.124686282,126.021005235,0.0002,254.2674
28.4,2,32.088337161,125.969220477,300.0090,264.2819
28.5,0,32.000000000,126.000000000,0.0000,0.0000
28.5,1,32.124678862,126.020974663,0.0002,254.0801
28.5,2,32.088319191,125.969009682,300.0090,264.2819
28.6,0,32.000000000,126.000000000,0.0000,0.0000
28.6,1,32.124671356,126.020944119,0.0002,253.8928
28.6,2,32.088301222,125.968798887,300.0090,264.2819
28.7,0,32.000000000,126.000000000,0.0000,0.0000
28.7,1,32.124663765,126.020913605,0.0002,253.7055
28.7,2,32.088283253,125.968588092,300.0090,264.2819
28.8,0,32.000000000,126.000000000,0.0000,0.0000
28.8,1,32.124656090,126.020883120,0.0002,253.5182
28.8,2,32.088265283,125.968377298,300.0091,264.2819
28.9,0,32.000000000,126.000000000,0.0000,0.0000
28.9,1,32.124648329,126.020852664,0.0002,253.3309
28.9,2,32.088247314,125.968166503,300.0091,264.2819
29.0,0,32.000000000,126.000000000,0.0000,0.0000
29.0,1,32.124640484,126.020822239,0.0002,253.1436
29.0,2,32.088229345,125.967955708,300.0091,264.2819
29.1,0,32.000000000,126.000000000,0.0000,0.0000
29.1,1,32.124632555,126.020791843,0.0002,252.9563
29.1,2,32.088211375,125.967744914,300.0092,264.2819
29.2,0,32.000000000,126.000000000,0.0000,0.0000
29.2,1,32.124624541,126.020761479,0.0002,252.7690
29.2,2,32.088193406,125.967534119,300.0092,264.2819
29.3,0,32.000000000,126.000000000,0.0000,0.0000
29.3,1,32.124616442,126.020731145,0.0002,252.5817
29.3,2,32.088175437,125.967323325,300.0092,264.2819
29.4,0,32.000000000,126.000000000,0.0000,0.0000
29.4,1,32.124608259,126.020700843,0.0002,252.3944
29.4,2,32.088157467,125.967112530,300.0093,264.2819
29.5,0,32.000000000,126.000000000,0.0000,0.0000
29.5,1,32.124599992,126.020670572,0.0002,252.2071
29.5,2,32.088139498,125.966901736,300.0093,264.2819
29.6,0,32.000000000,126.000000000,0.0000,0.0000
29.6,1,32.124591641,126.020640333,0.0002,252.0199
29.6,2,32.088121529,125.966690942,300.0093,264.2819
29.7,0,32.000000000,126.000000000,0.0000,0.0000
29.7,1,32.124583206,126.020610127,0.0002,251.8326
29.7,2,32.088103559,125.966480147,300.0094,264.2819
29.8,0,32.000000000,126.000000000,0.0000,0.0000
29.8,1,32.124574686,126.020579953,0.0002,251.6453
29.8,2,32.088085590,125.966269353,300.0094,264.2819
29.9,0,32.000000000,126.000000000,0.0000,0.0000
29.9,1,32.124566083,126.020549812,0.0002,251.4580
29.9,2,32.088067620,125.966058559,300.0094,264.2819
30.0,0,32.000000000,126.000000000,0.0000,0.0000
30.0,1,32.124557396,126.020519704,0.0002,251.2707
30.0,2,32.088049651,125.965847764,300.0095,264.2819
30.1,0,32.000000000,126.000000000,0.0000,0.0000
30.1,1,32.124548625,126.020489629,0.0002,251.0834
30.1,2,32.088031682,125.965636970,300.0095,264.2819
30.2,0,32.000000000,126.000000000,0.0000,0.0000
30.2,1,32.124539771,126.020459589,0.0002,250.8961
30.2,2,32.088013712,125.965426176,300.0095,264.2819
30.3,0,32.000000000,126.000000000,0.0000,0.0000
30.3,1,32.124530833,126.020429583,0.0002,250.7088
30.3,2,32.087995743,125.965215382,300.0095,264.2819
30.4,0,32.000000000,126.000000000,0.0000,0.0000
30.4,1,32.124521812,126.020399611,0.0002,250.5215
30.4,2,32.087977774,125.965004588,300.0096,264.2819
30.5,0,32.000000000,126.000000000,0.0000,0.0000
30.5,1,32.124512707,126.020369674,0.0002,250.3342
30.5,2,32.087959804,125.964793794,300.0096,264.2819
30.6,0,32.000000000,126.000000000,0.0000,0.0000
30.6,1,32.124503519,126.020339772,0.0002,250.1469
30.6,2,32.087941835,125.964583000,300.0096,264.2819
30.7,0,32.000000000,126.000000000,0.0000,0.0000
30.7,1,32.124494248,126.020309905,0.0002,249.9596
30.7,2,32.087923866,125.964372206,300.0097,264.2819
30.8,0,32.000000000,126.000000000,0.0000,0.0000
30.8,1,32.124484894,126.020280075,0.0002,249.7723
30.8,2,32.087905896,125.964161412,300.0097,264.2819
30.9,0,32.000000000,126.000000000,0.0000,0.0000
30.9,1,32.124475458,126.020250280,0.0002,249.5850
30.9,2,32.087887927,125.963950618,300.0097,264.2819
31.0,0,32.000000000,126.000000000,0.0000,0.0000
31.0,1,32.124465938,126.020220522,0.0002,249.3977
31.0,2,32.087869958,125.963739825,300.0098,264.2819
31.1,0,32.000000000,126.000000000,0.0000,0.0000
31.1,1,32.124456335,126.020190800,0.0003,249.2105
31.1,2,32.087851988,125.963529031,300.0098,264.2819
31.2,0,32.000000000,126.000000000,0.0000,0.0000
31.2,1,32.124446650,126.020161116,0.0003,249.0232
31.2,2,32.087834019,125.963318237,300.0098,264.2819
31.3,0,32.000000000,126.000000000,0.0000,0.0000
31.3,1,32.124436883,126.020131469,0.0003,248.8359
31.3,2,32.087816050,125.963107443,300.0099,264.2819
31.4,0,32.000000000,126.000000000,0.0000,0.0000
31.4,1,32.124427033,126.020101860,0.0003,248.6486
31.4,2,32.087798080,125.962896650,300.0099,264.2819
31.5,0,32.000000000,126.000000000,0.0000,0.0000
31.5,1,32.124417100,126.020072288,0.0003,248.4613
31.5,2,32.087780111,125.962685856,300.0099,264.2819
31.6,0,32.000000000,126.000000000,0.0000,0.0000
31.6,1,32.124407086,126.020042755,0.0003,248.2740
31.6,2,32.087762142,125.962475063,300.0100,264.2819
31.7,0,32.000000000,126.000000000,0.0000,0.0000
31.7,1,32.124396989,126.020013261,0.0003,248.0867
31.7,2,32.087744172,125.962264269,300.0100,264.2819
31.8,0,32.000000000,126.000000000,0.0000,0.0000
31.8,1,32.124386810,126.019983805,0.0003,247.8994
31.8,2,32.087726203,125.962053476,300.0100,264.2819
31.9,0,32.000000000,126.000000000,0.0000,0.0000
31.9,1,32.124376550,126.019954389,0.0003,247.7121
31.9,2,32.087708234,125.961842682,300.0100,264.2819
32.0,0,32.000000000,126.000000000,0.0000,0.0000
32.0,1,32.124366207,126.019925013,0.0003,247.5248
32.0,2,32.087690264,125.961631889,300.0101,264.2819
32.1,0,32.000000000,126.000000000,0.0000,0.0000
32.1,1,32.124355783,126.019895676,0.0003,247.3375
32.1,2,32.087672295,125.961421095,300.0101,264.2819
32.2,0,32.000000000,126.000000000,0.0000,0.0000
32.2,1,32.124345278,126.019866379,0.0003,247.1502
32.2,2,32.087654326,125.961210302,300.0101,264.2819
32.3,0,32.000000000,126.000000000,0.0000,0.0000
32.3,1,32.124334691,126.019837123,0.0003,246.9629
32.3,2,32.087636356,125.960999509,300.0102,264.2819
32.4,0,32.000000000,126.000000000,0.0000,0.0000
32.4,1,32.124324023,126.019807908,0.0003,246.7756
32.4,2,32.087618387,125.960788716,300.0102,264.2819
32.5,0,32.000000000,126.000000000,0.0000,0.0000
32.5,1,32.124313273,126.019778734,0.0003,246.5883
32.5,2,32.087600418,125.960577922,300.0102,264.2819
32.6,0,32.000000000,126.000000000,0.0000,0.0000
32.6,1,32.124302442,126.019749602,0.0003,246.4011
32.6,2,32.087582448,125.960367129,300.0103,264.2819
32.7,0,32.000000000,126.000000000,0.0000,0.0000
32.7,1,32.124291531,126.019720511,0.0003,246.2138
32.7,2,32.087564479,125.960156336,300.0103,264.2819
32.8,0,32.000000000,126.000000000,0.0000,0.0000
32.8,1,32.124280538,126.019691462,0.0003,246.0265
32.8,2,32.087546510,125.959945543,300.0103,264.2819
32.9,0,32.000000000,126.000000000,0.0000,0.0000
32.9,1,32.124269465,126.019662456,0.0003,245.8392
32.9,2,32.087528540,125.959734750,300.0104,264.2819
33.0,0,32.000000000,126.000000000,0.0000,0.0000
